prim_lang_desc,acct_sts_cd,acct_sts_desc,acct_create_dt,acct_frst_actv_dt,acct_lst_discnt_dt,acct_lst_rcnt_dt,dtv_frst_actv_dt,dtv_actv_ind,blng_pmt_mthd_desc,blng_type_desc,rc1_acct_ind,dtv_lst_discnt_dt,dtv_lst_rcnt_dt,dtv_base_pkg_prd_cd,dtv_prev_bal_amt,dtv_lst_bl_bal_due_amt,dtv_lst_bl_pmt_mthd_cd,dtv_lst_bl_pmt_mthd_desc,contrct_type_cd,lst_cntrct_expr_dt,lst_cntrct_dur_in_mnth,cmbnd_bl_ind
English,A,Active,3/15/2006,3/15/2006,1/1/1900,1/1/1900,3/15/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,173.36,173.36,E,True Credit Card,B,2/25/2021,24,?
English,A,Active,12/1/2006,12/15/2006,1/1/1900,1/1/1900,12/1/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,125.99,42.2,8,Cash Payment,B,5/17/2019,24,?
English,A,Active,6/3/2006,6/10/2006,1/1/1900,1/1/1900,6/3/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,193.11,193.11,8,Cash Payment,B,9/12/2018,24,?
English,A,Active,7/29/2006,8/21/2006,1/1/1900,1/1/1900,7/29/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834804,65.96,65.96,6,Direct Pay,B,11/9/2018,25,?
English,A,Active,9/12/2006,9/28/2006,1/1/1900,1/1/1900,9/28/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834044,81.25,81.25,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,1/3/2006,1/26/2006,1/1/1900,1/1/1900,4/13/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,225.59,225.59,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/6/2006,11/27/2006,1/1/1900,1/1/1900,11/6/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,132.94,132.94,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/26/2006,2/28/2006,1/1/1900,1/1/1900,2/26/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,158.05,185.61,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/28/2006,9/12/2006,1/1/1900,1/1/1900,9/12/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,91.85,91.85,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/24/2006,8/29/2006,1/1/1900,1/1/1900,8/24/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,152.77,175.27,6,Direct Pay,B,8/27/2019,24,?
English,A,Active,8/7/2006,8/8/2006,1/1/1900,1/1/1900,8/7/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,197.37,197.37,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,9/18/2006,9/25/2006,1/1/1900,1/1/1900,9/18/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834024,138.1,138.1,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/8/2006,11/14/2006,1/1/1900,1/1/1900,11/8/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,132.7,132.7,E,True Credit Card,B,8/11/2018,24,?
English,A,Active,11/21/2006,11/21/2006,1/1/1900,1/1/1900,11/21/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,211.83,217,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,5/12/2006,5/18/2006,1/1/1900,1/1/1900,5/12/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,33.23,95.74,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/6/2006,12/11/2006,1/1/1900,1/1/1900,12/6/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,69.08,69.08,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/8/2006,2/13/2006,1/1/1900,1/1/1900,2/8/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834024,124.69,124.69,2,Credit Card Payment,B,1/21/2020,24,?
English,A,Active,5/15/2006,8/18/2006,1/1/1900,1/1/1900,5/15/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,154.59,154.59,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/7/2006,4/9/2006,1/1/1900,1/1/1900,4/7/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,82.43,82.43,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/19/2006,12/23/2006,1/1/1900,1/1/1900,12/23/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,52.15,77.04,8,Cash Payment,B,11/30/2020,23,?
English,A,Active,5/11/2006,5/15/2006,1/1/1900,1/1/1900,5/15/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88835334,78.9,78.9,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,5/16/2006,5/17/2006,1/1/1900,1/1/1900,5/16/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,163.12,163.12,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,10/23/2006,10/25/2006,1/1/1900,1/1/1900,10/23/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834804,88.34,56.86,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/26/2006,1/9/2007,1/1/1900,1/1/1900,12/26/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,168.24,172.51,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/13/2006,12/18/2006,1/1/1900,1/1/1900,12/13/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,125.66,117.61,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,3/18/2005,3/22/2005,1/1/1900,1/1/1900,4/12/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,58.99,58.99,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/21/2006,1/25/2006,1/1/1900,1/1/1900,1/21/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,253.9,232.91,6,Direct Pay,B,9/14/2019,24,?
English,A,Active,11/27/2006,12/2/2006,1/1/1900,1/1/1900,11/27/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,141.51,183.34,8,Cash Payment,B,9/14/2018,24,?
English,A,Active,1/5/2006,1/9/2006,1/1/1900,1/1/1900,1/5/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,135.77,135.77,8,Cash Payment,B,2/22/2021,24,?
English,A,Active,9/1/2006,9/16/2006,1/1/1900,1/1/1900,9/16/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,70.61,70.61,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,5/3/2006,5/15/2006,1/1/1900,1/1/1900,5/3/2006,Y,True Credit Card,PAPER STMT,Y,1/1/1900,1/1/1900,88834004,94.12,104.62,E,True Credit Card,B,11/10/2019,24,?
English,A,Active,4/7/2006,4/16/2006,1/1/1900,1/1/1900,4/7/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834044,40.97,97.98,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,8/25/2006,8/28/2006,1/1/1900,1/1/1900,8/25/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,128.15,128.15,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/12/2006,8/21/2006,1/1/1900,1/1/1900,8/12/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,107.16,102.9,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,7/13/2006,7/14/2006,1/1/1900,1/1/1900,7/13/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,154.58,154.58,E,True Credit Card,B,9/13/2019,32,?
English,A,Active,8/8/2006,8/28/2006,1/1/1900,1/1/1900,8/28/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88890365,199.53,199.53,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/6/2006,4/10/2006,1/1/1900,1/1/1900,4/6/2006,Y,Credit Card Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,-8,152.27,2,Credit Card Payment,?,1/1/1900,0,?
English,A,Active,12/26/2006,1/15/2007,1/1/1900,1/1/1900,12/26/2006,Y,Credit Card Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,140.05,284.53,2,Credit Card Payment,B,10/25/2018,24,?
English,A,Active,6/25/2006,6/29/2006,1/1/1900,1/1/1900,6/25/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,70.12,72.06,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/29/1995,4/29/1996,1/1/1900,1/1/1900,8/30/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,103.48,103.48,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,3/14/2006,3/23/2006,1/1/1900,1/1/1900,3/23/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,178.11,159.77,2,Credit Card Payment,B,7/20/2019,0,?
English,A,Active,11/17/2006,11/20/2006,1/1/1900,1/1/1900,11/17/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834024,159.3,163.55,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/30/2006,7/8/2006,1/1/1900,1/1/1900,6/30/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,156.42,156.42,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/27/2006,7/13/2006,1/1/1900,1/1/1900,7/13/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,105.16,105.16,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/25/2006,3/30/2011,1/1/1900,1/1/1900,8/25/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834024,269.58,-4.25,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/11/1998,3/28/2006,1/1/1900,1/1/1900,3/28/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834004,82.76,82.76,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,11/29/2006,12/22/2006,1/1/1900,1/1/1900,11/29/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,143.89,148.14,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/24/2006,2/24/2006,1/1/1900,1/1/1900,2/24/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,114.59,73.76,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/4/2006,12/8/2006,1/1/1900,1/1/1900,12/4/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336974,159.76,178.47,8,Cash Payment,B,12/9/2020,24,?
English,A,Active,12/5/2006,12/6/2006,1/1/1900,1/1/1900,12/5/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,138.81,138.81,E,True Credit Card,B,11/1/2019,24,?
English,A,Active,11/9/2006,11/12/2006,1/1/1900,1/1/1900,11/9/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834804,111.48,111.48,6,Direct Pay,B,10/23/2019,24,?
English,A,Active,7/18/2006,7/21/2006,1/1/1900,1/1/1900,7/18/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834854,248.01,248.01,6,Direct Pay,B,5/31/2020,23,?
English,A,Active,6/9/2006,6/10/2006,1/1/1900,1/1/1900,6/9/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834854,154.6,150.35,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/13/2006,3/6/2006,1/1/1900,1/1/1900,2/13/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834804,48.98,48.98,6,Direct Pay,B,11/6/2019,24,?
English,A,Active,2/1/2006,2/8/2006,1/1/1900,1/1/1900,2/1/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,120.28,120.28,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,3/20/2006,3/22/2006,1/1/1900,1/1/1900,3/20/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,108.9,125.3,8,Cash Payment,B,8/29/2019,24,?
English,A,Active,9/28/2006,10/19/2006,1/1/1900,1/1/1900,10/19/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,121.96,121.96,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,9/1/2006,9/18/2006,1/1/1900,1/1/1900,9/1/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,227.15,227.15,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/3/2006,11/5/2006,1/1/1900,1/1/1900,11/3/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89337264,174.14,183.62,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/16/2006,1/18/2006,1/1/1900,1/1/1900,1/16/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,110.36,110.36,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,9/20/2006,10/31/2006,1/1/1900,1/1/1900,9/20/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834024,199.56,213.17,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/15/2006,8/19/2006,1/1/1900,1/1/1900,8/15/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,182.18,214.83,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,2/19/2006,11/24/2009,1/1/1900,1/1/1900,2/19/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,152.08,152.08,6,Direct Pay,B,3/13/2020,24,?
English,A,Active,3/20/2006,3/27/2006,1/1/1900,1/1/1900,3/20/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,168.85,168.85,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/1/2006,4/4/2006,1/1/1900,1/1/1900,4/1/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,136.06,136.06,8,Cash Payment,B,1/28/2020,24,?
English,A,Active,6/17/2006,6/18/2007,1/1/1900,1/1/1900,6/17/2006,Y,Credit Card Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834024,95.82,95.82,2,Credit Card Payment,B,3/16/2019,27,?
English,A,Active,12/20/2001,12/29/2001,1/1/1900,1/1/1900,5/18/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,134.17,134.17,8,Cash Payment,B,5/1/2021,24,?
Spanish,A,Active,11/29/2006,12/1/2006,1/1/1900,1/1/1900,11/29/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834834,134.81,-8.23,8,Cash Payment,B,3/2/2020,24,?
English,A,Active,8/9/2006,8/19/2006,1/1/1900,1/1/1900,8/9/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,191.7,193.14,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/27/2006,3/6/2006,1/1/1900,1/1/1900,2/27/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,175.39,175.39,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,10/30/2006,11/3/2006,1/1/1900,1/1/1900,10/30/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,135.75,138.95,8,Cash Payment,B,12/11/2019,24,?
English,A,Active,11/20/2006,12/2/2006,1/1/1900,1/1/1900,11/20/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834024,133.69,125.13,8,Cash Payment,B,2/11/2021,24,?
English,A,Active,7/28/2006,7/31/2006,1/1/1900,1/1/1900,7/31/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,104.6,104.6,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,7/31/2006,8/3/2006,1/1/1900,1/1/1900,7/31/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,89337264,92.47,92.47,6,Direct Pay,B,9/5/2019,24,?
English,A,Active,11/3/2006,11/18/2006,1/1/1900,1/1/1900,11/3/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,173.88,173.88,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/19/2006,12/21/2006,1/1/1900,1/1/1900,12/19/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336974,126.54,126.54,8,Cash Payment,B,12/4/2019,24,?
English,A,Active,2/25/2006,2/28/2006,1/1/1900,1/1/1900,2/25/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,103.86,103.86,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/17/2006,11/21/2006,1/1/1900,1/1/1900,11/17/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,241.67,193.52,8,Cash Payment,B,4/28/2021,24,?
English,A,Active,7/28/2006,8/14/2006,1/1/1900,1/1/1900,7/28/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834044,-0.56,48.72,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/4/2006,2/4/2006,1/1/1900,1/1/1900,2/4/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834044,103.5,211.25,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,5/20/2006,5/24/2006,1/1/1900,1/1/1900,5/20/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,84.57,85.19,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/26/1999,12/4/2006,1/1/1900,1/1/1900,12/10/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,72.3,72.3,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/29/2006,7/3/2006,1/1/1900,1/1/1900,7/3/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834014,125.52,125.52,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/17/2006,5/1/2006,1/1/1900,1/1/1900,4/17/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,166.01,166.01,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/20/2006,2/24/2006,1/1/1900,1/1/1900,2/20/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,54.38,54.38,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/26/2006,2/4/2006,1/1/1900,1/1/1900,1/26/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834024,142.04,144.8,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,9/1/2006,9/20/2006,1/1/1900,1/1/1900,9/1/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,156.67,156.67,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/27/2006,3/5/2006,1/1/1900,1/1/1900,2/27/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,175.03,190.91,8,Cash Payment,B,9/3/2021,24,?
English,A,Active,10/13/2006,10/16/2006,1/1/1900,1/1/1900,10/13/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,157.98,150.72,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/21/2006,11/26/2006,1/1/1900,1/1/1900,11/21/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834044,95.04,95.04,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,10/26/2006,11/18/2009,1/1/1900,1/1/1900,10/26/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,162.85,152.19,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/10/2006,5/6/2013,1/1/1900,1/1/1900,11/10/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,191.66,95.83,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,7/25/2006,8/2/2006,1/1/1900,1/1/1900,7/25/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,179.99,179.99,8,Cash Payment,B,2/7/2020,24,?
English,A,Active,8/14/2006,8/29/2006,1/1/1900,1/1/1900,8/14/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,89337224,130.62,130.62,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,3/22/2006,3/25/2006,1/1/1900,1/1/1900,3/22/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,63.12,63.12,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/15/2006,12/7/2006,1/1/1900,1/1/1900,11/15/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,90.88,93.16,2,Credit Card Payment,B,1/17/2021,24,?
English,A,Active,4/6/2006,4/6/2006,1/1/1900,1/1/1900,4/6/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,-472.56,-333.35,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/28/2006,12/6/2006,1/1/1900,1/1/1900,11/28/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336994,115.51,147.61,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,7/21/2006,7/28/2006,1/1/1900,1/1/1900,7/21/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,132.77,132.77,8,Cash Payment,B,4/17/2020,24,?
English,A,Active,8/12/2006,8/21/2006,1/1/1900,1/1/1900,8/12/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,234.71,299.71,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/2/2006,1/4/2006,1/1/1900,1/1/1900,1/2/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88849914,135.31,135.31,8,Cash Payment,B,6/16/2021,24,?
English,A,Active,6/13/2006,7/10/2008,1/1/1900,1/1/1900,6/13/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,155.95,305.07,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/21/2006,8/30/2006,1/1/1900,1/1/1900,8/21/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,126.9,126.9,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/19/2006,1/24/2006,1/1/1900,1/1/1900,1/19/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,95.35,95.35,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/30/2006,12/4/2006,1/1/1900,1/1/1900,11/30/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,89337264,218.42,218.42,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,3/20/2006,3/21/2006,1/1/1900,1/1/1900,3/21/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89337264,86.72,86.72,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,3/20/2006,3/28/2006,1/1/1900,1/1/1900,3/20/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,206.31,210.56,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/2/2006,12/7/2006,1/1/1900,1/1/1900,12/2/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,135.24,135.24,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/31/2006,9/6/2006,1/1/1900,1/1/1900,8/31/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834024,153.24,153.24,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,6/12/2006,6/14/2006,1/1/1900,1/1/1900,6/12/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,89337264,113.77,113.77,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,10/17/2006,10/17/2006,1/1/1900,1/1/1900,10/17/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,225.22,0,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/19/2006,4/29/2006,1/1/1900,1/1/1900,4/19/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,197.95,197.95,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,5/24/2006,5/24/2006,1/1/1900,1/1/1900,5/24/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834044,41.83,53.83,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/14/2006,12/20/2006,1/1/1900,1/1/1900,12/14/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,130.57,265.39,2,Credit Card Payment,?,1/1/1900,0,?
English,A,Active,1/31/2006,2/1/2006,1/1/1900,1/1/1900,1/31/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,157.8,319.85,8,Cash Payment,?,1/1/1900,0,?
Spanish,A,Active,11/21/2006,12/4/2006,1/1/1900,1/1/1900,11/21/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337034,223.14,223.14,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/22/2006,6/27/2006,1/1/1900,1/1/1900,6/22/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89337264,126.92,126.92,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/25/2006,2/27/2006,1/1/1900,1/1/1900,2/25/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834004,124.62,75.05,8,Cash Payment,B,2/27/2020,24,?
English,A,Active,1/1/2006,2/13/2007,1/1/1900,1/1/1900,1/1/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,140.64,140.64,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,10/27/2006,10/31/2006,1/1/1900,1/1/1900,10/31/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,61.94,61.94,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/13/2006,4/15/2006,1/1/1900,1/1/1900,4/13/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834854,101.8,145.47,E,True Credit Card,B,7/26/2019,24,?
English,A,Active,5/2/2006,5/4/2006,1/1/1900,1/1/1900,5/2/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,127.29,254.58,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/27/2006,2/1/2006,1/1/1900,1/1/1900,1/27/2006,Y,True Credit Card,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,199.93,199.93,E,True Credit Card,?,1/1/1900,0,?
